8974	JAVANAISE	56	F	18/02/2022	N	18/02/2022	1735138664	EUROPE	4405111182	BANANIA	 	 	56	56
8975	JERK	39	M	23/02/2022	N	23/02/2022	1735138587	CLAQUETTE	787473370	ILLICO	 	 	56	25
8976	JUPITER	56	M	12/03/2022	N	12/03/2022	1735138776	FRILEUSE	3525699573	GREC	 	 	56	56
8977	JAVELINE	56	F	15/03/2022	N	15/03/2022	1735138766	FLECHE	5006568986	ARNICA	 	 	56	56
8978	JOEL	39	M	21/03/2022	N	21/03/2022	1735138701	ELIANE	311122436	TRIO	 	 	56	38
8979	JIVAGO	56	M	22/03/2022	N	22/03/2022	1735138648	DUCHESSE	5006568986	ARNICA	 	 	56	56
8980	JERZEY	56	M	27/03/2022	N	27/03/2022	1735138783	GUIPURE	5006380321	ARANTILLY	 	 	56	56
8981	JESSIE	56	F	28/03/2022	N	28/03/2022	1735138606	DEBBIE	3517878214	ALMA	 	 	56	56
8982	JANUS	56	M	09/04/2022	N	09/04/2022	1735138768	FOGGIA	5008783137	GALBRAITH	 	 	56	56
8983	JO	56	M	28/07/2022	N	28/07/2022	1735138687	EVA	6107762499	CAMEMBERT	 	 	56	56
8984	JOINT	56	M	28/07/2022	N	28/07/2022	1735138536	CYSTEINE	4405111182	BANANIA	 	 	56	56
8985	JOSE	56	M	16/08/2022	N	16/08/2022	1735138572	CORALIE	5008646436	FIGIBUS	 	 	56	56
8986	JUDEE	56	F	18/08/2022	N	18/08/2022	1735138788	GERMANIE	6107762499	CAMEMBERT	 	 	56	56
8987	JUVENTUS	56	F	08/09/2022	N	08/09/2022	1735138728	FIUME	1446509864	GLENHAFTON	 	 	56	56
8988	JONC	56	M	10/09/2022	N	10/09/2022	1735138580	CAULERPA	4966665855	ATOME	 	 	56	56
8989	JITOMIR	56	M	15/09/2022	N	15/09/2022	1735138801	GROZNYI	3517878214	ALMA	 	 	56	56
8990	JATATURCK	56	M	18/09/2022	N	18/09/2022	1735138662	DOUMA	4966665855	ATOME	 	 	56	56
8991	JUMBO	56	M	22/09/2022	N	22/09/2022	1735138745	FABIOLA	5008765595	GENESS ISY	 	 	56	56
8992	JUNTE	56	F	09/10/2022	N	09/10/2022	1735138841	GALAXIE	6107762499	CAMEMBERT	 	 	56	56
8993	JUTEUSE	56	F	20/10/2022	N	20/10/2022	1735138834	GRENADE	4453404332	GREENWICH	 	 	56	56
8994	JONQUILLE	56	F	23/10/2022	N	23/10/2022	1735138860	HELLEBORE	7616732699	HAMPTON	 	 	56	56
8995	JR	56	M	01/11/2022	N	01/11/2022	1735138621	DALLAS	5351899155	FINNOIS	 	 	56	56
8995	 	56	F	13/09/2023	N	13/09/2023	1735138788	GERMANIE	3536413782	FASTER	M	13/09/2023	56	56
8996	JONTE	56	F	08/11/2022	N	08/11/2022	1735138674	ENIMIE	3561703129	GAMEIRO	 	 	56	56
8997	JAIPEUR	39	M	11/11/2022	N	11/11/2022	1735138741	FATMA	4522790926	ROUKY	 	 	56	38
8998	JERUSALEM	56	M	11/11/2022	N	11/11/2022	1735138508	BULGARIE	3525699573	GREC	 	 	56	56
8999	JARD	56	M	12/11/2022	N	12/11/2022	1735138808	GRIVE	4966665855	ATOME	 	 	56	56
9000	JUNGLE	56	F	12/11/2022	N	12/11/2022	1735138825	GUYANNE	5351899155	FINNOIS	 	 	56	56
9001	JATTE	56	F	12/11/2022	N	12/11/2022	1735138838	GARDOISE	6107762499	CAMEMBERT	 	 	56	56
9002	JIHAD	56	M	14/11/2022	N	14/11/2022	1735138630	DEBACLE	5356431229	GREMAN ISY	 	 	56	56
9003	JOLIE	56	F	14/11/2022	N	14/11/2022	1735138878	HORTENSE	5346329730	FAMBRIEN	 	 	56	56
9004	JULIO	56	M	15/11/2022	N	15/11/2022	1735138690	ESTANCIA	5351899155	FINNOIS	 	 	56	56
9005	JURA	56	M	24/11/2022	N	24/11/2022	1735138797	GLIERE	4966665855	ATOME	 	 	56	56
9006	JULIENNE	56	F	25/11/2022	N	25/11/2022	1735138753	FILANTE	3517878214	ALMA	 	 	56	56
9007	JAPON	56	M	26/11/2022	N	26/11/2022	1735138780	GEORGIE	1446509864	GLENHAFTON	 	 	56	56
9008	JOHNNY	56	M	27/11/2022	N	27/11/2022	1735138782	GILDA	4405111182	BANANIA	 	 	56	56
9009	JUDA	56	M	01/12/2022	N	01/12/2022	1735138804	GRECE	3531548321	GIGA ISY	 	 	56	56
9010	JUANITA	56	F	10/12/2022	N	10/12/2022	1735138821	GALICE	8526195610	HOLONNE	 	 	56	56
9011	JUSTICE	56	F	10/12/2022	N	10/12/2022	1735138759	FIFI	4405111182	BANANIA	 	 	56	56
9012	JIVARO	56	M	13/12/2022	N	13/12/2022	1735138820	GAULOISE	4405111182	BANANIA	 	 	56	56
9013	JOGGING	39	M	14/12/2022	N	14/12/2022	1735138763	FIDJI	311122436	TRIO	 	 	56	38
9014	JAGUAR	56	M	15/12/2022	N	15/12/2022	1735138892	HUPPE	4119811112	HIGAL	 	 	56	56
9015	JALOUSIE	56	F	15/12/2022	N	15/12/2022	1735138888	HUMILITE	5008765595	GENESS ISY	 	 	56	56
9016	JURANCON2	39	M	17/12/2022	N	17/12/2022	1735138582	CHALOSSE	7121355796	ALCOR	 	 	56	38
9017	JAMAIQUE	56	F	18/12/2022	N	18/12/2022	1735138891	HAWAI	7616732699	HAMPTON	 	 	56	56
9018	LISTERIA	56	F	05/01/2023	N	05/01/2023	1735138880	HECATOMBE	5346329730	FAMBRIEN	 	 	56	56
9019	LUBECK	56	M	05/01/2023	N	05/01/2023	1735138885	HANOVRE	5008765595	GENESS ISY	 	 	56	56
9020	LOZERE	56	F	07/01/2023	N	07/01/2023	1735138815	GARONNE	5632951754	GIST MAD	 	 	56	56
9021	LAGON	56	M	25/01/2023	N	25/01/2023	1735138792	GRANVILLE	5632951754	GIST MAD	 	 	56	56
9022	LAMPROIE	56	F	25/01/2023	N	25/01/2023	1735138900	HARPIE	6107762499	CAMEMBERT	 	 	56	56
9023	LUCIE	56	F	27/01/2023	N	27/01/2023	1735138902	HERMINE	6107762499	CAMEMBERT	 	 	56	56
9024	LIBE	56	M	29/01/2023	N	29/01/2023	1735138845	GAZETTE	2251112240	GALLIENI	 	 	56	56
9025	LOIRE	56	F	07/02/2023	N	07/02/2023	1735138910	INGRANDES	5627677386	HIGHLAND	 	 	56	56
9026	LEGION	56	F	08/02/2023	N	08/02/2023	1735138907	INSOUMISE	4966522981	GAME OVER	 	 	56	56
9027	LIBANAISE	56	F	18/02/2023	N	18/02/2023	1735138689	ESSENCE	8068243563	GEMAYEL	 	 	56	56
9028	LANCIER	56	M	10/03/2023	N	10/03/2023	1735138766	FLECHE	4241721831	FAUST	 	 	56	38
9029	LORD	39	M	17/03/2023	N	17/03/2023	1735138648	DUCHESSE	4241721831	FAUST	 	 	56	38
9030	LOUKOUM	56	M	31/03/2023	N	31/03/2023	1735138767	FATIMA	3517878214	ALMA	 	 	56	56
9031	LINCEUL	56	M	02/04/2023	N	02/04/2023	1735138783	GUIPURE	5018580298	HEMIR ISY	 	 	56	56
9032	LIVOURNE	56	F	05/04/2023	N	05/04/2023	1735138768	FOGGIA	4966665855	ATOME	 	 	56	56
9033	LAMBADA	39	F	25/04/2023	N	25/04/2023	1735138587	CLAQUETTE	4241233034	BOOSTER	E	11/05/2023	56	38
9034	LIBERTE	56	F	09/05/2023	N	09/05/2023	1735138664	EUROPE	4405111182	BANANIA	 	 	56	56
9035	LILI	56	F	06/08/2023	N	06/08/2023	1735138606	DEBBIE	5008638950	GUARANA	 	 	56	56
9036	LYSINE	56	F	26/08/2023	N	26/08/2023	1735138536	CYSTEINE	1729543752	HELADO	 	 	56	56
9037	LUTIN	56	M	30/08/2023	N	30/08/2023	1735138572	CORALIE	3531548514	HINNOY	 	 	56	56
9038	LUCARNE	56	F	05/09/2023	N	05/09/2023	1735138843	GARGOUILLE	5018580298	HEMIR ISY	 	 	56	56
9039	LOUNA	56	F	20/09/2023	N	20/09/2023	1735138917	IRENE	8526195610	HOLONNE	 	 	56	56
9040	LAGUNE	56	F	20/09/2023	N	20/09/2023	1735138908	IRRIGUEE	4422505863	HORLEANS	 	 	56	56
9041	LIMITE	56	F	28/09/2023	N	28/09/2023	1735138914	INSIPIDE	8526195610	HOLONNE	 	 	56	56
9042	LANDE	56	F	21/10/2023	N	21/10/2023	1735138674	ENIMIE	6106145658	HAYLA XB	 	 	56	56
9043	LAOS	56	M	21/10/2023	N	21/10/2023	1735138874	HAVANE	8068243594	HOCCO	 	 	56	56
9044	LUXUEUSE	56	F	24/10/2023	N	24/10/2023	1735138924	IMPERIALE	8526195610	HOLONNE	 	 	56	56
9045	LUIS	56	M	07/11/2023	N	07/11/2023	1735138690	ESTANCIA	3539688169	IROQUOIS	 	 	56	56
9046	LILAS	56	M	08/11/2023	N	08/11/2023	1735138860	HELLEBORE	6107632269	HALONZO	 	 	56	56
9047	LAGO	56	M	08/11/2023	N	08/11/2023	1735138780	GEORGIE	6107632269	HALONZO	 	 	56	56
9048	LISIEUX	56	F	10/11/2023	N	10/11/2023	1735138927	ISIGNY	4422505863	HORLEANS	 	 	56	56
9049	LEON	56	M	14/11/2023	N	14/11/2023	1735138878	HORTENSE	5024850080	HANSEL ISY	 	 	56	56
9050	LANCE	56	F	21/11/2023	N	21/11/2023	1735138797	GLIERE	4422505863	HORLEANS	 	 	56	56
9051	LIBAN	56	M	22/11/2023	N	22/11/2023	 	 	 	 	 	 	56	56
9052	LARME	56	F	23/11/2023	N	23/11/2023	1735138630	DEBACLE	1729543752	HELADO	 	 	56	56
9053	LAREDO	56	M	28/11/2023	N	28/11/2023	1735138821	GALICE	5628802218	HERTIN	 	 	56	56
9054	LUTHER	56	M	29/11/2023	N	29/11/2023	1735138782	GILDA	8558927858	HALTERO	 	 	56	56
9055	LUNAIRE	56	M	30/11/2023	N	30/11/2023	1735138841	GALAXIE	5354974024	HALEXAIN	 	 	56	56
9056	LANCINAN	56	M	08/12/2023	N	08/12/2023	1735138888	HUMILITE	2211626443	HALIBA ISY	 	 	56	56
9057	LOYAUTE	56	F	08/12/2023	N	08/12/2023	1735138888	HUMILITE	2211626443	HALIBA ISY	 	 	56	56
9058	LISIERE	56	F	10/12/2023	N	10/12/2023	1735138892	HUPPE	3539688169	IROQUOIS	 	 	56	56
9059	LOTHAIRE	56	M	15/12/2023	N	15/12/2023	1735138759	FIFI	5346474209	HAMMER ISY	 	 	56	56
9060	MEDIUM	56	M	01/01/2020	N	01/01/2020	1735138933	INFANTE	6110777969	HANTONE	 	 	56	56
9061	MALOUINE	56	F	01/01/2020	N	01/01/2020	1735138763	FIDJI	5628802218	HERTIN	 	 	56	56
9062	MALTE	56	F	04/01/2020	N	04/01/2020	1735138804	GRECE	8558927858	HALTERO	 	 	56	56
9063	METEORE	56	M	05/01/2020	N	05/01/2020	1735138753	FILANTE	2228243169	HEOLIS	 	 	56	56
9064	MURIELLE	56	F	08/01/2020	N	08/01/2020	1735138931	ISABELLE	5024850069	HEROES ISY	 	 	56	56
9065	METEORITE	56	F	11/01/2020	N	11/01/2020	1735138942	INVASION	4422505863	HORLEANS	E	04/02/2020	56	56
9066	MEDOC	56	M	11/01/2020	N	11/01/2020	1735138815	GARONNE	6106145658	HAYLA XB	 	 	56	56
9067	MANA	56	M	15/01/2020	N	15/01/2020	1735138907	INSOUMISE	5352009932	DELITANNIE	M	10/08/2020	56	56
9068	MAYENNE	56	F	15/01/2020	N	15/01/2020	1735138910	INGRANDES	2228243169	HEOLIS	E	04/02/2020	56	56
9069	MANISA	56	F	18/01/2020	N	18/01/2020	1735138938	IZMIR	5024850069	HEROES ISY	E	04/02/2020	56	56
9070	MIRSA	56	M	18/01/2020	N	18/01/2020	1735138902	HERMINE	5024850080	HANSEL ISY	 	 	56	56
9071	MEXIQUE	56	M	31/01/2020	N	31/01/2020	1735138891	HAWAI	5347866668	FUSEOS ISY	 	 	56	56
9072	MOSAIQUE	56	F	01/02/2020	N	01/02/2020	1735138937	ISRAEL	8526195610	HOLONNE	 	 	56	56
9073	MEDULINE	56	F	04/02/2020	N	04/02/2020	1735138936	ISTRIE	5024850069	HEROES ISY	 	 	56	56
9074	MENTHE	56	F	01/03/2020	N	01/03/2020	1735138956	IVOIRE	8526195610	HOLONNE	 	 	56	56
9075	MYRTILLE	56	F	01/03/2020	N	01/03/2020	1735138959	IRIS	5024850069	HEROES ISY	E	13/04/2020	56	56
9076	MORILLE	56	F	14/03/2020	N	14/03/2020	1735138833	GIROFLEE	8526195610	HOLONNE	 	 	56	56
9077	MESANGE	56	F	14/03/2020	N	14/03/2020	1735138957	IRONDELLE	8526195610	HOLONNE	 	 	56	56
9078	MERCEDES	56	F	15/03/2020	N	15/03/2020	1735138767	FATIMA	5627677386	HIGHLAND	E	13/04/2020	56	56
9079	MARTINIQUE	56	F	16/03/2020	N	16/03/2020	1735138948	IGUANE	5024850069	HEROES ISY	E	13/04/2020	56	56
9080	MAESTRO	39	M	18/03/2020	N	18/03/2020	1735138587	CLAQUETTE	987833140	MANITOU	 	 	56	56
9081	MERLIN	56	M	19/03/2020	N	19/03/2020	1735138900	HARPIE	5024850080	HANSEL ISY	 	 	56	56
9082	MARQUIS	56	M	26/03/2020	N	26/03/2020	1735138648	DUCHESSE	3536414220	HALIOME	 	 	56	56
9083	MELO	56	M	02/04/2020	N	02/04/2020	1735138875	HISTOIRE	3536414220	HALIOME	 	 	56	25
9084	MENHIR	56	M	04/04/2020	N	04/04/2020	1735138766	FLECHE	4422505879	HONNEUR	 	 	56	56
9085	MARINE	56	F	14/05/2020	N	14/05/2020	1735138783	GUIPURE	5645961671	VITRIOL	 	 	56	56
9086	 	56	M	18/08/2020	N	18/08/2020	1735138606	DEBBIE	5346474209	HAMMER ISY	 	 	56	56
9087	 	39	F	19/08/2020	N	19/08/2020	1735138536	CYSTEINE	7121355796	ALCOR	 	 	56	56
9088	 	56	M	19/08/2020	N	19/08/2020	1735138664	EUROPE	7644082199	IONYS	 	 	56	56
9286	 	56	M	20/10/2023	N	20/10/2023	1735138790	GRAVURE	5006380321	ARANTILLY	M	20/10/2023	56	56
9286	 	56	M	20/10/2023	N	20/10/2023	1735138790	GRAVURE	5006380321	ARANTILLY	M	20/10/2023	56	38
9547	 	56	M	24/11/2023	N	24/11/2023	1735138777	FIERTE	 	 	M	24/11/2023	56	56
9547	 	56	M	24/11/2023	N	24/11/2023	1735138777	FIERTE	 	 	M	24/11/2023	56	56
9894	 	56	M	13/01/2022	N	13/01/2022	1735138748	FRIVOLE	5006568986	ARNICA	M	13/01/2022	56	56
9894	 	56	M	13/01/2022	N	13/01/2022	1735138748	FRIVOLE	5006568986	ARNICA	M	13/01/2022	56	56
